id,experiences_offered,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_response_rate_binned,host_verification_binned,perceived_quality
16131199,none,Sonia,2015-07-09,inlondon,within an hour,f,t,t,Wandsworth,SW8,f,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,152.0,250.0,60.0,1,0.0,1,30,2 days ago,0,0,0,0,4,2016-12-26,2017-02-12,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,1.74,Very Good,MoreThan4,Good
4348906,none,Sindre,2014-10-15,inlondon,within an hour,f,t,f,Wandsworth,SW12,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,125.0,300.0,30.0,1,0.0,2,1125,2 weeks ago,3,5,5,22,4,2014-12-29,2016-12-27,10.0,9.0,10.0,10.0,10.0,9.0,t,moderate,f,f,1,0.15,Very Good,LowerThan4,Bad
10626833,none,Sam And Sarah,2014-05-10,notinlondon,within a few hours,f,t,f,Wandsworth,SW15,t,Apartment,Entire home/apt,6,1.5,2.0,3.0,Real Bed,135.0,150.0,28.0,2,15.0,3,1125,6 weeks ago,29,57,74,314,13,2016-03-10,2017-01-02,9.0,7.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.08,Very Good,LowerThan4,Bad
263672,none,Henrietta,2011-11-08,inlondon,within an hour,f,t,f,Wandsworth,SW11,t,House,Private room,1,2.0,1.0,1.0,Real Bed,35.0,90.0,7.0,1,25.0,1,365,2 months ago,2,25,55,300,77,2012-02-12,2017-02-04,9.0,9.0,9.0,9.0,9.0,9.0,t,strict,t,t,2,1.25,Very Good,Equals4,Bad
9445879,none,Anty,2014-01-21,inlondon,within a few hours,f,t,t,Wandsworth,SW11,f,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,100.0,200.0,36.0,4,25.0,2,1125,4 days ago,1,2,4,16,8,2016-01-03,2017-01-01,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,0.56,Very Good,Equals4,Good
11018599,none,Carlotta,2015-09-21,inlondon,within a day,f,t,t,Wandsworth,SW8,t,Apartment,Entire home/apt,5,3.0,3.0,5.0,Real Bed,195.0,800.0,50.0,1,0.0,2,1125,5 days ago,3,12,18,42,6,2016-04-01,2016-12-23,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,0.53,Very Good,Equals4,Good
12329193,none,Leticia,2015-01-04,inlondon,within a day,t,t,t,Wandsworth,SW19,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,58.0,100.0,20.0,1,0.0,1,1125,2 weeks ago,0,3,28,28,7,2016-06-20,2016-12-29,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.81,Good,Equals4,Good
3282847,social,Rosie-Amber,2014-05-13,inlondon,within an hour,f,t,t,Wandsworth,SW11,t,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,20.0,1,20.0,1,45,3 days ago,15,45,75,165,36,2014-08-12,2016-10-16,9.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,2,1.15,Very Good,Equals4,Bad
6299047,none,William,2014-04-29,inlondon,within an hour,f,t,t,Wandsworth,SW11,t,Apartment,Entire home/apt,4,2.0,2.0,3.0,Real Bed,140.0,195.0,75.0,1,0.0,3,1125,today,13,20,20,20,8,2015-06-27,2017-01-09,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,44,0.39,Very Good,Equals4,Good
9503955,none,Lucy,2015-06-24,inlondon,within a day,f,t,f,Wandsworth,SW11,f,House,Entire home/apt,7,2.5,4.0,7.0,Real Bed,370.0,300.0,40.0,1,0.0,2,1125,a week ago,0,5,14,30,3,2015-12-31,2017-01-02,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,0.21,Very Good,LowerThan4,Good
2236405,romantic,Monica,2013-12-29,notinlondon,within a few hours,f,t,t,Wandsworth,SW8,t,Apartment,Entire home/apt,6,2.0,2.0,4.0,Real Bed,160.0,250.0,80.0,4,25.0,3,365,5 weeks ago,8,14,20,68,34,2014-10-16,2017-02-17,10.0,10.0,9.0,9.0,10.0,9.0,f,strict,f,f,1,1.17,Good,Equals4,Good
4151500,none,James,2013-05-31,inlondon,within a few hours,f,t,t,Wandsworth,SW11,t,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,137.0,200.0,40.0,1,0.0,1,1125,today,0,0,0,62,91,2014-12-26,2017-02-26,9.0,9.0,9.0,10.0,9.0,9.0,f,strict,f,f,2,3.41,Good,MoreThan4,Bad
6428917,none,Dottalevacca,2013-05-02,notinlondon,within a day,f,t,t,Wandsworth,SW8,t,Apartment,Private room,3,1.5,1.0,3.0,Real Bed,27.0,150.0,25.0,1,10.0,3,1125,4 months ago,30,60,90,365,23,2015-05-27,2016-10-25,9.0,8.0,9.0,9.0,9.0,9.0,f,strict,f,f,11,1.06,Medium,Equals4,Bad
9836620,none,Chidem & Justin,2014-07-13,inlondon,within an hour,f,t,t,Wandsworth,SW18,f,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,150.0,200.0,90.0,1,20.0,3,1125,today,19,38,61,326,19,2015-12-14,2017-02-02,9.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,40,1.28,Good,Equals4,Bad
13114715,none,Philippa,2016-04-01,inlondon,within a few hours,f,t,t,Wandsworth,SW18,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,100.0,10.0,1,0.0,1,19,2 weeks ago,29,59,89,364,4,2016-05-31,2016-11-06,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,3,0.43,Very Good,MoreThan4,Good
13523040,none,Andrea,2014-01-10,inlondon,within an hour,f,t,f,Wandsworth,SW8,f,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,750.0,20.0,1,0.0,1,14,6 weeks ago,29,59,89,179,8,2016-06-27,2016-11-26,9.0,9.0,10.0,9.0,9.0,9.0,f,strict,f,f,1,0.96,Very Good,LowerThan4,Bad
13505069,none,Gavin,2016-03-07,notinlondon,within an hour,f,t,f,Wandsworth,SW11,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,300.0,50.0,1,0.0,35,48,yesterday,0,0,0,0,3,2016-07-12,2017-03-02,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.38,Very Good,Equals4,Bad
11931978,none,Georgios,2015-05-29,inlondon,within a day,f,t,t,Wandsworth,SW17,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,69.0,150.0,10.0,1,10.0,3,1125,3 weeks ago,28,58,88,209,15,2016-04-17,2017-01-01,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,1.4,Very Good,MoreThan4,Bad
4592688,business,Daniel And Annie,2014-11-16,inlondon,within an hour,f,t,t,Wandsworth,SW11,t,Apartment,Entire home/apt,6,2.5,3.0,3.0,Real Bed,180.0,250.0,60.0,1,0.0,3,365,a week ago,0,0,0,62,69,2015-01-03,2017-02-25,9.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,1,2.61,Very Good,Equals4,Bad
13403606,none,Sherri,2014-11-29,inlondon,within a few hours,f,t,t,Wandsworth,SW8,f,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,159.0,190.0,40.0,2,25.0,1,1125,today,6,15,27,267,25,2016-08-15,2017-02-07,9.0,9.0,9.0,9.0,9.0,9.0,f,moderate,f,f,5,3.71,Good,Equals4,Bad
397507,social,Carolyn,2012-03-22,inlondon,within an hour,t,t,t,Wandsworth,SW18,f,House,Private room,2,1.5,1.0,1.0,Real Bed,35.0,150.0,10.0,1,10.0,1,90,3 days ago,29,56,86,361,53,2012-03-27,2015-11-29,9.0,9.0,10.0,10.0,10.0,10.0,f,moderate,f,t,3,0.88,Very Good,Equals4,Good
12683410,none,Paolo,2016-04-25,inlondon,within an hour,t,t,f,Wandsworth,SW18,f,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,228.0,650.0,79.0,4,25.0,7,45,4 weeks ago,3,17,28,303,8,2016-05-07,2017-01-01,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,2,0.79,Very Good,LowerThan4,Bad
4065551,none,Mariana And Xavier,2012-11-19,inlondon,within a few hours,f,t,t,Wandsworth,SW11,t,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,200.0,30.0,1,0.0,4,1125,6 days ago,28,50,70,333,13,2015-03-23,2016-11-19,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,0.55,Very Good,MoreThan4,Good
13533658,none,Kiko,2016-03-06,inlondon,within a day,f,t,f,Wandsworth,SW17,f,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,35.0,100.0,5.0,1,0.0,1,1125,4 weeks ago,29,59,89,90,12,2016-06-21,2016-08-29,9.0,9.0,9.0,10.0,9.0,9.0,f,flexible,f,f,3,1.4,Medium,Equals4,Bad
9044531,none,George,2015-03-28,inlondon,within an hour,f,t,f,Wandsworth,SW11,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,200.0,25.0,2,15.0,2,1125,2 months ago,0,0,0,55,6,2016-11-21,2017-01-01,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,1.73,Very Good,LowerThan4,Good
14287376,none,Olga,2015-12-29,notinlondon,within a day,f,t,f,Wandsworth,SW8,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,135.0,300.0,50.0,1,0.0,1,1125,2 months ago,0,0,17,292,5,2016-09-06,2016-10-12,9.0,9.0,8.0,10.0,9.0,9.0,f,strict,f,f,1,0.83,Very Good,Equals4,Bad
1966545,none,Rebekka,2013-05-19,inlondon,within a day,f,t,t,Wandsworth,SW11,f,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,45.0,200.0,15.0,1,0.0,3,10,5 weeks ago,29,59,89,364,25,2014-03-20,2016-07-11,9.0,10.0,9.0,10.0,9.0,10.0,f,moderate,f,f,2,0.69,Medium,MoreThan4,Good
393272,family,Asher & Aileen,2012-02-06,inlondon,within an hour,t,t,f,Wandsworth,SW11,t,House,Private room,4,1.0,1.0,2.0,Real Bed,65.0,175.0,30.0,2,30.0,1,40,a week ago,17,27,45,181,74,2012-09-28,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,1.37,Very Good,Equals4,Good
6650370,none,Emily,2012-09-01,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W6,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,83.0,100.0,20.0,2,10.0,1,1125,2 days ago,0,0,0,0,18,2015-06-29,2017-02-17,9.0,9.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,0.88,Very Good,MoreThan4,Bad
13229957,none,Hammad,2016-04-11,inlondon,within a few hours,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,112.0,400.0,45.0,1,0.0,3,1125,yesterday,1,25,55,55,15,2016-06-24,2017-02-27,9.0,8.0,10.0,9.0,9.0,8.0,f,moderate,f,f,10,1.76,Good,MoreThan4,Bad
9411734,none,Robert,2015-11-11,inlondon,within a few hours,f,t,f,Hammersmith and Fulham,SW6,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,133.0,150.0,20.0,1,19.0,3,100,13 months ago,30,50,75,317,17,2015-12-01,2017-01-03,10.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,3,1.11,Medium,LowerThan4,Bad
9901236,none,Maria,2014-01-19,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,House,Private room,4,1.0,2.0,2.0,Real Bed,50.0,250.0,20.0,2,20.0,1,60,2 days ago,13,21,37,61,4,2016-10-03,2017-02-14,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.78,Very Good,MoreThan4,Good
13573508,none,Catherine,2016-05-24,inlondon,within an hour,t,t,f,Hammersmith and Fulham,SW6,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,100.0,20.0,1,0.0,1,365,2 weeks ago,2,8,10,211,46,2016-07-01,2017-02-28,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,5.56,Good,Equals4,Good
14895498,none,Jane,2015-08-16,inlondon,within an hour,t,t,t,Hammersmith and Fulham,W6,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,100.0,40.0,2,20.0,3,1125,2 days ago,0,4,23,279,8,2016-09-16,2017-01-02,10.0,10.0,9.0,10.0,9.0,9.0,f,moderate,f,f,1,1.4,Very Good,Equals4,Good
3381005,none,Caroline,2014-05-10,inlondon,within a few hours,f,t,t,Hammersmith and Fulham,W14,t,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,74.0,200.0,20.0,1,0.0,1,1125,4 weeks ago,0,0,0,9,5,2016-07-19,2017-01-01,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.65,Very Good,MoreThan4,Good
13445959,none,Lisa,2015-08-10,notinlondon,within an hour,f,t,t,Hammersmith and Fulham,NW10,t,House,Entire home/apt,10,3.5,4.0,4.0,Real Bed,250.0,500.0,125.0,8,16.0,3,1125,today,0,0,0,0,16,2016-07-07,2017-02-17,10.0,10.0,9.0,10.0,8.0,9.0,t,strict,f,f,1,1.98,Very Good,Equals4,Bad
11946319,none,Veronica,2015-03-05,inlondon,within an hour,f,t,t,Hammersmith and Fulham,SW6,t,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,180.0,250.0,75.0,1,0.0,2,1125,today,0,0,0,0,55,2016-04-16,2017-03-02,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,77,5.09,Very Good,Equals4,Good
16593911,none,Aisling,2010-04-20,inlondon,within an hour,f,t,f,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,81.0,100.0,75.0,1,0.0,2,1125,today,0,0,0,0,3,2017-02-04,2017-02-19,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,3.0,Very Good,LowerThan4,Good
9344984,none,Zohreh,2015-04-20,notinlondon,within a few hours,f,t,t,Hammersmith and Fulham,W14,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,300.0,20.0,1,0.0,6,40,5 weeks ago,13,34,64,339,5,2015-12-13,2016-10-12,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.33,Very Good,Equals4,Good
11290436,none,Isabella,2013-06-05,inlondon,within a few hours,t,t,t,Hammersmith and Fulham,W14,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,500.0,15.0,1,10.0,2,1125,4 weeks ago,23,53,83,358,30,2016-05-22,2017-02-15,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,3.13,Good,Equals4,Good
9500966,none,Mario,2015-10-08,notinlondon,within an hour,t,t,t,Hammersmith and Fulham,W6,f,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,85.0,100.0,40.0,2,15.0,1,180,yesterday,0,1,2,150,68,2016-02-13,2017-03-04,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,5.27,Very Good,MoreThan4,Good
6367866,none,Jackie,2015-05-12,inlondon,within an hour,f,t,f,Hammersmith and Fulham,W6,t,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,144.0,250.0,60.0,4,12.0,5,90,yesterday,12,31,52,73,38,2015-07-22,2016-12-28,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,1.92,Very Good,LowerThan4,Good
13747708,none,Freddy,2016-01-28,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,f,House,Entire home/apt,7,2.5,4.0,4.0,Real Bed,140.0,300.0,65.0,5,20.0,3,1125,today,0,2,2,20,12,2016-07-22,2017-01-01,9.0,9.0,10.0,10.0,8.0,9.0,f,moderate,f,f,1,1.59,Very Good,Equals4,Bad
1016658,none,Harriet,2011-11-07,inlondon,within a few hours,f,t,t,Hammersmith and Fulham,W3,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,34.0,100.0,10.0,1,0.0,2,21,a week ago,27,54,54,236,32,2014-10-31,2017-01-06,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,1.12,Very Good,MoreThan4,Bad
14006129,none,Tracey,2016-05-16,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W6,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,80.0,48.0,2,15.0,2,8,5 days ago,0,0,0,0,11,2016-07-22,2017-02-12,10.0,10.0,10.0,10.0,10.0,9.0,t,moderate,f,f,2,1.45,Very Good,MoreThan4,Bad
609218,none,Eddie,2012-07-14,inlondon,within an hour,t,t,t,Hammersmith and Fulham,W6,f,House,Private room,2,0.0,1.0,1.0,Real Bed,75.0,100.0,15.0,2,0.0,1,1125,2 weeks ago,30,60,90,359,51,2013-02-12,2017-02-21,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,4,1.03,Very Good,MoreThan4,Good
375657,none,Sandy,2012-01-01,inlondon,within a few hours,t,t,t,Hammersmith and Fulham,W12,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,84.0,100.0,20.0,1,0.0,3,1125,a week ago,15,38,68,332,39,2012-08-13,2016-12-11,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.7,Very Good,MoreThan4,Good
3920321,business,Sophie,2014-08-20,notinlondon,within an hour,f,t,t,Hammersmith and Fulham,W6,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,82.0,250.0,30.0,1,20.0,2,1125,today,10,19,34,238,38,2014-09-06,2017-02-11,10.0,10.0,9.0,10.0,10.0,10.0,f,moderate,f,f,1,1.25,Very Good,Equals4,Good
11484436,none,Damian,2016-01-31,inlondon,within an hour,f,t,f,Hammersmith and Fulham,W6,t,House,Private room,1,2.0,1.0,1.0,Real Bed,15.0,100.0,30.0,1,0.0,1,13,2 weeks ago,25,55,85,360,26,2016-03-20,2017-02-25,9.0,9.0,10.0,10.0,8.0,9.0,f,moderate,f,f,24,2.22,Very Good,LowerThan4,Bad
13055958,none,Holly,2016-05-16,inlondon,within a few hours,f,t,t,Hammersmith and Fulham,W12,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,70.0,20.0,1,0.0,1,7,2 weeks ago,25,55,85,150,14,2016-05-30,2017-02-23,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,1,1.5,Medium,MoreThan4,Good
9556606,none,Celia,2014-11-02,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W6,f,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,120.0,250.0,35.0,1,0.0,4,1125,3 weeks ago,0,0,0,0,3,2015-12-30,2016-07-09,9.0,7.0,9.0,10.0,9.0,9.0,f,moderate,f,f,37,0.21,Good,Equals4,Bad
2878012,none,Diego,2012-09-12,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,120.0,150.0,28.0,3,13.0,1,1125,today,16,16,16,51,47,2014-05-19,2017-01-22,9.0,9.0,8.0,8.0,8.0,8.0,t,strict,f,f,11,1.38,Good,Equals4,Bad
691856,romantic,Muriel,2012-09-11,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,64.0,600.0,25.0,2,0.0,16,1125,2 days ago,19,19,19,75,4,2015-07-31,2017-02-25,9.0,9.0,9.0,10.0,9.0,10.0,t,strict,f,f,1,0.21,Very Good,MoreThan4,Bad
5591223,none,Marcus,2015-03-08,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,119.0,500.0,100.0,2,50.0,3,1125,3 weeks ago,29,49,79,354,7,2015-06-08,2017-01-02,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,0.33,Very Good,Equals4,Good
13439405,none,Emily,2015-06-07,inlondon,within an hour,f,t,f,Hammersmith and Fulham,SW6,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,100.0,10.0,1,0.0,1,12,6 weeks ago,28,58,88,89,14,2016-06-15,2016-12-11,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,1.59,Very Good,LowerThan4,Good
4974429,none,Al,2014-09-23,inlondon,within a day,f,t,t,Hammersmith and Fulham,W12,t,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,81.0,35.0,1,4.0,1,999,4 days ago,21,41,71,295,18,2015-03-06,2017-02-19,10.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,16,0.74,Good,Equals4,Bad
13191236,none,Chloe,2016-05-24,notinlondon,within an hour,f,t,t,Hammersmith and Fulham,SW6,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,70.0,56.0,2,15.0,2,1125,a week ago,12,12,12,12,16,2016-06-28,2017-03-02,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,1.91,Good,MoreThan4,Bad
1392478,romantic,Julien,2012-08-25,inlondon,within a few hours,f,t,f,Hammersmith and Fulham,SW6,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,71.0,100.0,20.0,1,20.0,2,90,2 weeks ago,17,47,77,352,15,2013-08-26,2017-02-10,9.0,9.0,9.0,9.0,9.0,9.0,f,moderate,t,t,1,0.35,Very Good,Equals4,Bad
8332694,none,Diego,2012-09-12,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,4,1.5,2.0,3.0,Real Bed,88.0,150.0,25.0,2,15.0,1,1125,today,9,18,18,111,16,2015-09-21,2017-02-06,8.0,8.0,9.0,9.0,8.0,8.0,t,strict,f,f,11,0.9,Good,Equals4,Bad
14211958,none,William,2014-04-29,inlondon,within an hour,f,t,t,Hammersmith and Fulham,SW6,f,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,110.0,215.0,75.0,4,10.0,5,1125,today,0,5,35,237,10,2016-09-17,2017-02-01,10.0,9.0,9.0,10.0,10.0,10.0,f,strict,f,f,44,1.76,Very Good,Equals4,Bad
15004755,none,Luca,2015-06-26,notinlondon,within a few hours,t,t,f,Hammersmith and Fulham,SW6,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,150.0,40.0,1,0.0,3,1125,2 weeks ago,0,0,0,32,3,2016-10-25,2017-01-04,10.0,10.0,9.0,10.0,9.0,9.0,f,moderate,f,f,2,0.68,Very Good,LowerThan4,Good
12280613,none,Suzana,2014-08-17,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,78.0,150.0,25.0,1,0.0,1,1125,today,9,18,18,112,21,2016-04-10,2017-02-08,8.0,6.0,8.0,8.0,8.0,7.0,t,strict,f,f,11,1.91,Good,Equals4,Bad
9658717,none,Lee,2015-03-11,inlondon,within an hour,f,t,t,Hammersmith and Fulham,SW6,t,Apartment,Private room,2,1.5,1.0,1.0,Real Bed,30.0,75.0,20.0,1,10.0,3,1125,3 weeks ago,7,21,36,311,49,2015-12-18,2017-02-05,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,3,3.31,Good,Equals4,Good
12297502,none,Pippa,2016-04-08,inlondon,within an hour,f,t,f,Hammersmith and Fulham,W14,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,150.0,45.0,1,0.0,1,10,4 days ago,5,11,15,216,19,2016-08-20,2017-02-26,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2.88,Very Good,LowerThan4,Good
13749393,none,David,2013-11-30,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,500.0,20.0,1,15.0,3,60,2 months ago,28,58,88,356,5,2016-09-09,2016-10-24,10.0,9.0,10.0,10.0,8.0,9.0,f,moderate,f,f,1,0.84,Very Good,MoreThan4,Bad
12621887,none,Inna & Alex,2015-06-20,inlondon,within an hour,t,t,t,Hammersmith and Fulham,W14,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,58.0,100.0,28.0,1,0.0,4,1125,2 weeks ago,0,0,0,63,38,2016-05-01,2017-02-07,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,3.69,Very Good,Equals4,Good
13615234,none,Anna,2016-06-20,inlondon,within an hour,f,t,f,Hammersmith and Fulham,SW6,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,100.0,30.0,1,0.0,2,60,2 months ago,0,0,0,0,7,2016-09-19,2017-02-04,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,1.25,Very Good,LowerThan4,Good
6933805,none,Very,2015-06-21,notinlondon,within a few hours,f,t,t,Hammersmith and Fulham,W14,f,Apartment,Entire home/apt,4,1.0,0.0,2.0,Pull-out Sofa,100.0,300.0,20.0,2,10.0,3,1125,2 weeks ago,10,35,65,340,32,2015-10-09,2016-12-20,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,1,1.87,Very Good,Equals4,Bad
5130485,family,Alex,2013-04-29,inlondon,within an hour,f,t,t,Hammersmith and Fulham,W12,f,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,140.0,200.0,50.0,2,10.0,2,1125,today,30,59,89,364,10,2015-02-14,2017-01-29,9.0,9.0,10.0,9.0,9.0,8.0,f,strict,f,f,10,0.4,Very Good,Equals4,Bad
6517351,social,Uzma,2013-05-09,inlondon,within a day,t,t,t,Hammersmith and Fulham,SW6,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,55.0,150.0,15.0,1,10.0,1,1125,6 weeks ago,0,0,3,278,12,2015-06-14,2016-08-14,9.0,9.0,10.0,9.0,9.0,9.0,f,strict,f,f,3,0.57,Very Good,Equals4,Good
6673723,none,Nicky,2015-05-02,inlondon,within an hour,f,t,f,Hammersmith and Fulham,W14,f,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,130.0,300.0,55.0,2,20.0,2,1125,today,19,30,55,55,60,2015-06-19,2017-02-19,10.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,1,2.88,Very Good,LowerThan4,Good
10317748,none,Alex,2015-05-30,notinlondon,within a day,f,t,f,Hammersmith and Fulham,W14,f,Apartment,Entire home/apt,7,1.5,4.0,4.0,Real Bed,133.0,200.0,50.0,1,0.0,6,1125,3 days ago,0,0,0,218,12,2016-06-28,2016-08-30,9.0,9.0,10.0,9.0,10.0,9.0,f,strict,f,f,2,1.43,Medium,LowerThan4,Good
103061,business,Simon,2011-04-26,inlondon,within an hour,f,t,t,Hammersmith and Fulham,SW6,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,300.0,35.0,1,8.0,2,60,3 weeks ago,0,0,0,63,60,2011-06-20,2016-12-06,9.0,9.0,9.0,9.0,9.0,9.0,f,strict,f,f,2,0.86,Very Good,MoreThan4,Bad
